year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2013,Kia,Sportage,LX,SUV,automatic,kndpbca24d7528809,wi,4.1,19315,silver,black,"kia motors america, inc",16100,16800,Wed Feb 18 2015 02:00:00 GMT-0800 (PST)
2013,Kia,Soul,+,Wagon,automatic,kndjt2a67d7776892,fl,2.5,23216,silver,black,"kia motors finance",12350,10000,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
2013,Kia,Optima,LX,Sedan,automatic,5xxgm4a78dg134202,ga,3.7,34741,black,—,"td auto finance",12950,12600,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2013,Lexus,CT 200h,Base,Hatchback,automatic,jthkd5bh6d2130032,nj,4.3,14704,white,beige,"lexus of southampton",23900,23500,Wed Dec 17 2014 09:30:00 GMT-0800 (PST)
2013,Kia,Optima,SX,Sedan,automatic,5xxgr4a67dg135592,pa,,28950,silver,—,"ron lewis chevrolet",20900,13500,Wed Dec 17 2014 09:00:00 GMT-0800 (PST)
2013,Kia,Soul,+,Wagon,automatic,kndjt2a60d7760999,pa,,18577,beige,—,"auto progress inc",13650,12500,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2013,Kia,Rio,LX,Sedan,automatic,knadm4a33d6211263,fl,2.7,49116,red,beige,"enterprise veh exchange/rental",9325,9000,Fri Dec 19 2014 09:20:00 GMT-0800 (PST)
2013,Lexus,CT 200h,Base,Hatchback,automatic,jthkd5bh9d2165535,pa,4.4,11458,red,beige,"richardson imports inc",24500,24500,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2013,Kia,Optima,SX,Sedan,automatic,5xxgr4a69dg092678,mn,3.6,38936,gray,black,"kia motors finance",20000,19600,Wed Dec 17 2014 10:30:00 GMT-0800 (PST)
2013,Lexus,RX 350,Base,SUV,,2t2bk1ba2dc186890,pa,4.3,30079,brown,brown,"royal coast auto inc",35200,34500,Thu Dec 18 2014 09:00:00 GMT-0800 (PST)
2013,Lexus,RX 350,Base,SUV,automatic,2t2bk1ba8dc155949,il,,24758,black,—,"lujacks northpark auto plaza",35900,34500,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2013,Lexus,RX 350,Base,SUV,,2t2bk1ba1dc157042,pa,4.6,20316,beige,brown,"adcock brothers inc",36500,35750,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj8jk7dbl13001,mi,2.3,23042,black,black,"ford motor credit company,llc",27200,24000,Thu Dec 18 2014 09:00:00 GMT-0800 (PST)
2013,Lincoln,MKZ,Base,Sedan,automatic,3ln6l2g94dr808712,in,4,34727,black,black,"remarketing by ge/heritage ford of indiana inc",19450,20000,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2013,Lincoln,MKZ,Base,Sedan,automatic,3ln6l2gk7dr810277,tx,3.7,25458,—,black,"budget rent a car/omaha",21900,21900,Thu Jan 22 2015 03:00:00 GMT-0800 (PST)
2013,Lexus,GS 350,Base,Sedan,,jthce1bl5d5000398,pa,3.7,22803,white,black,"adcock brothers inc",34600,36000,Fri Jan 02 2015 09:00:00 GMT-0800 (PST)
2013,Lincoln,MKZ,Base,Sedan,automatic,3ln6l2g93dr804649,il,3.1,15400,black,black,"avis budget group",21600,20500,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2013,Lincoln,MKS,Base,Sedan,automatic,1lnhl9ft1dg611549,tx,4.1,15891,—,black,"ford motor credit company,llc",26000,26600,Thu Dec 18 2014 10:30:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj8jk0dbl08951,mi,3.9,33633,black,black,"ford motor credit company,llc",26900,27300,Thu Jan 08 2015 09:00:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj8jk0dbl23093,mi,4.8,37238,gray,black,"ford motor credit company,llc",27300,27600,Thu Jan 15 2015 01:00:00 GMT-0800 (PST)
2013,Lincoln,MKS,Base,Sedan,automatic,1lnhl9ek3dg611030,tn,3.6,23762,black,black,"ford motor credit company,llc",22700,23000,Tue Dec 23 2014 10:30:00 GMT-0800 (PST)
2013,Lincoln,MKZ,Base,Sedan,automatic,3ln6l2gkxdr820916,mi,4.4,46886,burgundy,black,"nextgear capital",18300,16100,Thu Jan 08 2015 10:45:00 GMT-0800 (PST)
2013,Lexus,LX 570,Base,SUV,,jtjhy7axxd4088020,pa,4.1,19916,white,beige,"manheim imports",67000,66000,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2013,Lexus,RX 350,Base,SUV,automatic,2t2zk1ba9dc100862,il,,19520,silver,—,"lujacks northpark auto plaza",33500,32000,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2013,Lincoln,MKZ,Base,Sedan,automatic,3ln6l2gk8dr816492,mi,4.1,25444,black,brown,"ford motor credit company,llc",21600,23900,Thu Jan 08 2015 09:00:00 GMT-0800 (PST)
2013,Lexus,LX 570,Base,SUV,,jtjhy7ax3d4090367,pa,4.3,40500,white,black,"royal coast auto inc",62000,64000,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj6jk7dbl17991,mi,4.3,22628,gray,beige,"ford motor credit company,llc",28200,26400,Thu Jan 22 2015 01:00:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj8jkxdbl37289,mo,3.8,38429,silver,black,"ars/avis budget group",25400,25100,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
2013,Lincoln,MKT,Base,Wagon,automatic,2lmhj5at7dbl51305,ga,3.7,22098,white,black,"bank of america",28900,29500,Thu Dec 18 2014 09:45:00 GMT-0800 (PST)
2013,Lexus,RX 350,Base,SUV,automatic,2t2zk1baxdc088186,fl,4.4,19558,black,gray,"lexus of pembroke pines",33000,33500,Wed Jan 14 2015 01:35:00 GMT-0800 (PST)
2013,Lexus,LS 460,Base,Sedan,automatic,jthbl5ef2d5123414,az,2.4,43082,black,black,"lexus financial services",52100,49800,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2013,Lincoln,MKS,Base,Sedan,automatic,1lnhl9dk3dg613703,tx,3.8,22869,white,beige,"texas auto brokers",20700,20800,Wed Jan 21 2015 02:00:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj8jk1dbl30778,mi,4.9,12852,white,beige,"ford motor credit company,llc",29900,29500,Thu Jan 08 2015 09:00:00 GMT-0800 (PST)
2013,Lincoln,MKZ,Base,Sedan,automatic,3ln6l2g94dr804613,co,3.8,33158,—,black,"avis budget group",19550,19400,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
2013,Lincoln,MKS,Base,Sedan,automatic,1lnhl9dk3dg605357,mi,1.9,21792,brown,beige,"ford motor credit company,llc",21700,16300,Thu Dec 18 2014 09:00:00 GMT-0800 (PST)
2013,Lincoln,MKS,Base,Sedan,automatic,1lnhl9dk0dg603386,tx,3.9,17805,—,brown,"ford motor credit company,llc",22300,20500,Thu Dec 18 2014 10:30:00 GMT-0800 (PST)
2013,Lexus,RX 350,Base,SUV,automatic,2t2bk1ba0dc175113,ga,2.2,19736,black,black,"stapleton motorcars inc",36800,31000,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2013,Lexus,RX 350,Base,SUV,,2t2bk1ba4dc162171,pa,3.5,24503,silver,black,"sports car leasing",33700,34000,Fri Feb 13 2015 01:00:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj6jkxdbl03860,tx,5,30388,,,"ford motor credit company,llc",23800,24200,Thu Dec 18 2014 10:30:00 GMT-0800 (PST)
2013,Lincoln,MKS,Base,Sedan,automatic,1lnhl9dk1dg607978,il,,32330,red,—,"primo motor cars",20200,19000,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2013,Lincoln,MKZ,Base,Sedan,automatic,3ln6l2g96dr804645,il,3.4,17644,black,black,"avis budget group",21400,20500,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2013,Lexus,GS 350,Base,Sedan,automatic,jthce1bl5d5008811,mi,4.9,19921,white,black,"kevins marysville auto sales inc",34600,34500,Thu Jan 15 2015 01:30:00 GMT-0800 (PST)
2013,Lincoln,MKS,Base,Sedan,,1lnhl9ek0dg615083,pa,2.3,28694,brown,beige,"ford motor credit company,llc",21700,20000,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2013,Lincoln,MKZ,Base,Sedan,,3ln6l2gk5dr812710,pa,3.1,34894,red,black,"ford-lincoln dealer program",20800,19000,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj8jk1dbl15648,il,3.6,34890,red,black,"ford-lincoln dealer program",26000,24000,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2013,Lexus,RX 350,Base,SUV,automatic,2t2bk1ba7dc172466,il,,28254,black,—,"lexus of merrillville",35500,35000,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj8jkxdbl07998,mi,4.3,26157,brown,brown,"ford motor credit company,llc",28000,28900,Thu Jan 08 2015 09:00:00 GMT-0800 (PST)
2013,Lincoln,MKZ,Base,Sedan,automatic,3ln6l2g90dr808660,mn,3.9,30928,—,black,"avis budget group",19800,20600,Wed Jan 07 2015 10:00:00 GMT-0800 (PST)
2013,Lexus,RX 450h,Base,SUV,,jtjzb1ba6d2007118,ga,2.7,44463,gray,gray,"la capitol fcu",34000,30000,Tue Dec 30 2014 13:10:00 GMT-0800 (PST)
2013,Lincoln,MKT,Base,Wagon,automatic,2lmhj5at9dbl52388,mi,2.9,14322,white,—,"ford motor credit company,llc",30700,23600,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj6jk8dbl20737,il,4.8,18153,red,beige,"ford-lincoln dealer program",25900,27500,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2013,Lincoln,MKZ,Base,Sedan,automatic,3ln6l2g94dr800996,tx,3.4,26093,—,beige,"ford motor credit company",20400,21900,Thu Dec 18 2014 10:30:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj8jk3dbl29213,ny,4.8,44972,brown,brown,"ford motor credit company,llc",25200,24200,Wed Jan 07 2015 09:20:00 GMT-0800 (PST)
2013,Lexus,RX 350,Base,SUV,automatic,2t2zk1ba2dc099652,wi,3.7,36434,red,tan,"robert preussler motors llc",30400,29700,Wed Jan 07 2015 10:00:00 GMT-0800 (PST)
2013,Lexus,LS 460,Base,Sedan,automatic,jthbl5efxd5118560,fl,2.7,19253,black,beige,"lexus of north miami",55300,50200,Wed Feb 11 2015 01:35:00 GMT-0800 (PST)
2013,Lincoln,MKZ,Base,Sedan,,3ln6l2g98dr815422,pa,3.8,8042,red,brown,"ford-lincoln dealer program",22500,24100,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj8jk6dbl24619,mi,3.3,13385,brown,tan,"ford motor credit company,llc",30400,28600,Thu Feb 05 2015 01:00:00 GMT-0800 (PST)
2013,Lexus,RX 350,Base,SUV,automatic,2t2zk1ba4dc097241,il,,21299,black,—,"lujacks northpark auto plaza",33300,32000,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2013,Lincoln,MKZ,Base,Sedan,automatic,3ln6l2jk1dr802488,mi,2.9,31483,white,tan,"ford motor credit company,llc",23400,20900,Thu Dec 18 2014 09:00:00 GMT-0800 (PST)
2013,Lincoln,MKZ,Hybrid,Sedan,automatic,3ln6l2lu2dr814941,tx,5,3323,—,beige,"ford motor credit company,llc",26300,26600,Thu Dec 18 2014 10:30:00 GMT-0800 (PST)
2013,Lexus,IS 250,Base,Sedan,automatic,jthcf5c21d5061774,oh,3.6,22184,brown,beige,"lexus financial services",24800,23800,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,,2lmdj8jk6dbl31912,pa,2.8,32516,black,black,"avis corporation",26700,24700,Fri Jan 02 2015 09:00:00 GMT-0800 (PST)
2013,Lincoln,Navigator,Base,SUV,automatic,5lmjj2j59del02881,nj,1.9,80586,black,brown,"ford motor credit company,llc",24000,19000,Wed Jan 14 2015 01:00:00 GMT-0800 (PST)
2013,Lexus,RX 350,Base,SUV,automatic,2t2zk1ba2dc115283,ca,4.5,25144,silver,gray,"j & e auto sales",32800,34800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2013,Lincoln,Navigator,Base,SUV,automatic,5lmjj2j51del04222,mo,2.7,33362,silver,black,"manheim st louis",34100,29200,Tue Jan 13 2015 10:30:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj8jk5dbl15362,mi,4.7,33600,white,beige,"ford motor credit company,llc",26000,24500,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj8jk9dbl28745,mi,3.6,25475,brown,beige,"ford motor credit company,llc",28900,28700,Thu Jan 22 2015 01:00:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj8jk1dbl33258,mn,3.7,41352,—,black,"avis corporation",27100,26500,Wed Feb 11 2015 02:30:00 GMT-0800 (PST)
2013,Lexus,GS 350,Base,Sedan,automatic,jthce1bl8d5007569,tn,3.6,37656,silver,black,"wholesale inc # 2",32400,36000,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2013,Lexus,GX 460,Base,SUV,automatic,jtjbm7fx4d5054885,fl,4.6,43067,white,—,"arg inc",38300,37000,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
2013,Lexus,GS 350,Base,Sedan,automatic,jthbe1bl3d5003716,tx,4.4,32047,brown,black,"music city autoplex llc",32700,32500,Wed Feb 25 2015 02:20:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj6jk2dbl03674,mi,3.9,13165,white,beige,"ford motor credit company,llc",29700,31200,Thu Jan 29 2015 01:00:00 GMT-0800 (PST)
2013,Lincoln,MKZ,Base,Sedan,automatic,3ln6l2g9xdr819794,fl,4.8,15323,black,black,"ford motor credit company,llc",21700,22000,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2013,Lincoln,Navigator,Base,SUV,automatic,5lmjj2j54del00892,mi,4.4,42728,black,black,"ford motor credit company,llc",29800,30500,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj6jk4dbl32979,tx,3.6,36420,black,black,"steve landers toyota",25200,22400,Fri Feb 06 2015 03:00:00 GMT-0800 (PST)
2013,Lincoln,Navigator,Base,SUV,automatic,5lmjj2h51del02850,fl,4.3,37741,—,black,"avis corporation",32500,31900,Thu Dec 18 2014 09:20:00 GMT-0800 (PST)
2013,Lexus,GS 350,Base,Sedan,automatic,jthce1bl9d5001408,wa,4.2,33275,gray,black,"lexus financial services",33100,33700,Wed Dec 17 2014 13:45:00 GMT-0800 (PST)
2013,Lexus,GX 460,Base,SUV,,jtjbm7fx6d5054189,pa,4,24635,gray,brown,"adcock brothers inc",41000,41000,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj6jk0dbl15354,tx,4.6,27183,—,beige,"ford motor credit company,llc",24100,24600,Thu Dec 18 2014 10:30:00 GMT-0800 (PST)
2013,Lincoln,Navigator,Base,SUV,automatic,5lmjj2h54del05581,nv,3.9,35335,gray,black,"avis corporation",32700,32000,Fri Jan 16 2015 04:00:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj8jk9dbl16403,il,4,9909,green,beige,"ford motor credit company,llc",29200,29900,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2013,Lexus,RX 350,Base,SUV,automatic,2t2zk1ba1dc127022,tx,,43461,black,black,"mike brown chrysler dodge jeep",30500,30500,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2013,Lexus,GS 350,Base,Sedan,automatic,jthbe1bl6d5007002,fl,3.8,43440,brown,black,"david j leahy jr",31700,32000,Thu Dec 18 2014 09:50:00 GMT-0800 (PST)
2013,Lincoln,MKZ,Base,Sedan,automatic,3ln6l2g93dr818874,il,2.8,24112,gray,black,"ford motor credit company,llc",20600,19800,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2013,Lincoln,MKX,Base,SUV,automatic,2lmdj8jk5dbl36194,tn,4.9,30987,—,gray,"ford-lincoln dealer program",25900,27500,Wed Dec 17 2014 10:00:00 GMT-0800 (PST)
2013,Lexus,GS 350,Base,Sedan,automatic,jthbe1bl5d5025541,fl,4.3,39454,silver,black,"lexus of pembroke pines",32200,32500,Wed Dec 17 2014 09:35:00 GMT-0800 (PST)
2013,Lexus,IS 250,Base,Sedan,automatic,jthbf5c2xd5187370,tx,4.3,34880,gray,—,"music city autoplex llc",22400,24750,Wed Jan 28 2015 02:20:00 GMT-0800 (PST)
2013,Lexus,GS 350,Base,Sedan,automatic,jthbe1bl7d5002522,ga,3.2,40883,gold,tan,"germain lexus",32300,31000,Thu Jan 08 2015 10:00:00 GMT-0800 (PST)
2013,Lexus,GS 350,Base,Sedan,,jthce1bl2d5005235,pa,1,20552,burgundy,black,"lexus financial services",34900,28600,Fri Jan 02 2015 08:29:00 GMT-0800 (PST)
2013,Lexus,GS 350,Base,Sedan,automatic,jthbe1bl5d5008688,tx,4.1,35428,beige,beige,"music city autoplex llc",32500,32750,Wed Feb 04 2015 02:20:00 GMT-0800 (PST)
2013,Lexus,GS 350,Base,Sedan,automatic,jthbe1bl8d5001167,tx,4.2,33330,red,black,"music city autoplex llc",32700,34250,Wed Dec 31 2014 10:10:00 GMT-0800 (PST)
2013,Lexus,RX 350,Base,SUV,automatic,2t2bk1ba4dc179388,tn,3.7,10243,black,brown,"lexus financial services",37200,34900,Wed Jan 14 2015 02:30:00 GMT-0800 (PST)
2013,Lincoln,MKZ,Hybrid,Sedan,automatic,3ln6l2lu7dr804373,tx,3.4,34967,white,beige,"ford motor credit company,llc",22600,20000,Thu Dec 18 2014 10:30:00 GMT-0800 (PST)
2013,Lincoln,MKS,Base,Sedan,automatic,1lnhl9ek3dg613196,mi,1,20002,white,gray,"ford motor credit company,llc",22700,25000,Thu Dec 18 2014 13:10:00 GMT-0800 (PST)
2013,Lincoln,Navigator,Base,SUV,automatic,5lmjj2j51del06858,mo,4.2,36918,gray,black,"ars/avis budget group",31600,32800,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
2013,Lincoln,MKS,Base,Sedan,automatic,1lnhl9ek6dg609126,mi,5,30063,blue,black,"ars-cpo",21500,24100,Thu Dec 18 2014 09:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,C-Class,C250,Coupe,,wddgj4hb4dg055840,pa,2.9,30410,—,beige,"mercedes-benz financial services",25100,23500,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2013,Mazda,CX-5,Grand Touring,SUV,automatic,jm3ke2de8d0135591,tx,4.3,32208,black,gray,"music city autoplex llc",20600,21250,Wed Dec 31 2014 10:20:00 GMT-0800 (PST)
2013,Mercedes-Benz,C-Class,C250 Sport,Sedan,,wddgf4hb4dr271497,pa,4.2,24800,white,beige,"mercedes-benz finc wholesale advantage",37600,37500,Fri May 29 2015 02:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb7dr269713,fl,2,25612,black,black,"mercedes benz of miami",22900,13400,Mon Dec 22 2014 09:15:00 GMT-0800 (PST)
2013,Mazda,CX-9,Grand Touring,SUV,,jm3tb3dv5d0401068,pa,4.6,24702,green,black,"wiz leasing inc",25900,26750,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2013,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1u83d1708071,wi,,22120,gray,black,"hertz/tra",11850,1325,Wed Dec 17 2014 09:00:00 GMT-0800 (PST)
2013,Mazda,Mazdaspeed3,Touring,Hatchback,manual,jm1bl1l38d1835811,nc,2.8,17243,red,black,"santander consumer",18250,16700,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2013,Mercedes-Benz,C-Class,C250,Coupe,,wddgj4hb4df979717,pa,,23001,gray,black,"mercedes-benz financial services",26500,23750,Fri Dec 19 2014 08:31:00 GMT-0800 (PST)
2013,Mazda,CX-5,Touring,SUV,,jm3ke4ce1d0127300,pa,4.4,6610,gray,black,"sports car leasing",20500,22700,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,E-Class,E350 Sport 4MATIC,Sedan,,wddhf8jb7da725830,pa,2.7,19230,gray,gray,"mercedes-benz financial services",31400,29200,Fri Jan 09 2015 08:29:00 GMT-0800 (PST)
2013,Mazda,CX-5,Sport,SUV,automatic,jm3ke2be6d0114614,pr,3.9,17346,gray,black,"oriental bank",16700,16600,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2013,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bhxd5m04839,az,3.3,13219,gray,beige,"remarketing by ge/manheim southern california",12500,11800,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2013,Mazda,CX-9,Touring,SUV,automatic,jm3tb2ca9d0404886,az,4.2,42123,black,gray,"avis corporation",18700,19100,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2013,MINI,Cooper Paceman,S ALL4,Hatchback,manual,wmwss7c57dwn52016,wa,5,10114,gray,black,"financial services remarketing (lease)",20800,22000,Wed Jan 21 2015 04:30:00 GMT-0800 (PST)
2013,Mazda,CX-5,Touring,SUV,automatic,jm3ke4ce9d0107649,fl,,32313,red,black,"brandon ford",18750,16500,Thu Dec 18 2014 09:50:00 GMT-0800 (PST)
2013,Mazda,Mazda3,i SV,Sedan,automatic,jm1bl1tf0d1777378,fl,3.8,16045,silver,black,"apex fleet as agent or assignee of gecfs",11000,11300,Fri Dec 19 2014 09:45:00 GMT-0800 (PST)
2013,Mercedes-Benz,C-Class,C250,Coupe,automatic,wddgj4hb8dg001117,tx,3.7,14113,white,tan,"mercedes-benz financial services",27500,25750,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2013,Mazda,Mazda3,i SV,Sedan,automatic,jm1bl1tfxd1776108,wi,3.4,32960,black,black,"jpmorgan chase bank,n.a.",10550,9900,Wed Dec 17 2014 10:00:00 GMT-0800 (PST)
2013,MINI,Cooper,S,Hatchback,automatic,wmwsv3c50dt389145,tx,3.7,20318,red,black,"myrddin fleet services",17750,15500,Wed Jan 07 2015 10:30:00 GMT-0800 (PST)
2013,Mazda,CX-9,Touring,SUV,automatic,jm3tb3ca7d0405296,ga,3.3,33951,gray,black,"avis corporation",20600,20100,Thu Jan 15 2015 01:30:00 GMT-0800 (PST)
2013,MINI,Cooper Countryman,Base,Wagon,automatic,wmwzb3c55dwm08536,fl,3.9,21531,green,black,"audi pembroke pines",17650,17200,Fri Dec 19 2014 09:35:00 GMT-0800 (PST)
2013,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1u7xd1755959,ne,,41353,black,black,"dollar thrifty/tra",10600,500,Wed Dec 17 2014 10:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb6dr266186,ca,3.7,33789,red,black,"enterprise vehicle exchange/orange",21400,21900,Tue Jan 06 2015 04:30:00 GMT-0800 (PST)
2013,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c50dt545087,fl,4.2,39089,blue,black,"braman motorcars",12700,12500,Thu Jan 08 2015 01:40:00 GMT-0800 (PST)
2013,Lincoln,Navigator,L,SUV,automatic,5lmjj3h50del00772,tx,4.2,39521,brown,orange,"bert ogden chevrolet inc",34700,32800,Wed Dec 17 2014 10:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb0dr260013,sc,3.5,45700,silver,black,"the hertz corporation",20500,19400,Thu Dec 18 2014 09:15:00 GMT-0800 (PST)
2013,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb2da803148,ca,3.9,6943,white,tan,"mercedes-benz finc wholesale advantage",24400,26750,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2013,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,,wddgf8ab9dr249030,pa,,8636,white,—,"mercedes-benz financial services",27000,24750,Fri Dec 19 2014 08:31:00 GMT-0800 (PST)
2013,Mazda,CX-9,Touring,SUV,automatic,jm3tb2cv5d0410719,ca,4.4,38740,white,gray,"avis corporation",19300,20100,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2013,Mazda,CX-5,Touring,SUV,automatic,jm3ke4ce8d0106217,tx,,34062,black,black,"fairway ford henderson",18550,18900,Fri Dec 19 2014 11:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,C-Class,C250,Coupe,automatic,wddgj4hb1dg009656,tx,4.2,16131,white,black,"mercedes-benz financial services",27200,25750,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb6da782899,fl,4.5,14770,black,black,"mercedes-benz finc wholesale advantage",23700,25800,Thu Dec 18 2014 09:30:00 GMT-0800 (PST)
2013,Mercedes-Benz,C-Class,C250,Coupe,,wddgj4hb1df980131,pa,3.8,21467,white,black,"mercedes-benz financial services",26100,24000,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,,wddgf8ab8dr267258,pa,,9664,black,black,"mercedes-benz financial services",26900,25200,Fri Dec 19 2014 08:31:00 GMT-0800 (PST)
2013,MINI,Cooper Countryman,Base,Wagon,automatic,wmwzb3c50dwm07505,nc,4,33947,silver,black,"avis corporation",16750,17500,Tue Dec 23 2014 09:15:00 GMT-0800 (PST)
2013,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,,wddgf8ab0da800704,pa,,15495,—,beige,"mercedes-benz financial services",26200,23500,Fri Dec 19 2014 08:31:00 GMT-0800 (PST)
2013,MINI,Cooper Clubman,S,Hatchback,automatic,wmwzg3c50dt576779,fl,4.7,11400,silver,black,"brandon ford",18050,18800,Thu Dec 18 2014 09:50:00 GMT-0800 (PST)
2013,Mazda,Mazda5,Sport,Minivan,automatic,jm1cw2bl8d0155500,fl,2.5,39810,black,black,"regional acceptance corporation / greenville",12100,10900,Thu Dec 18 2014 09:50:00 GMT-0800 (PST)
2013,Mazda,CX-9,Touring,SUV,automatic,jm3tb2cv6d0412138,az,4.1,34012,turquoise,black,"avis corporation",19300,19700,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2013,Mazda,Mazda3,i SV,Sedan,,jm1bl1tf5d1725115,pa,3.8,37645,silver,black,"smith haven mazda",10400,12200,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2013,Mazda,Mazda3,i Touring,Hatchback,automatic,jm1bl1lp3d1790313,pa,2.8,38693,gray,black,"avis corporation",11650,11000,Wed Dec 17 2014 09:30:00 GMT-0800 (PST)
2013,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb5da779587,ca,4.2,30009,white,black,"anderson toyota scion",22400,21250,Fri Dec 26 2014 15:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,,wddgf8ab8dr250315,pa,4.1,8518,black,black,"mercedes-benz financial services",26800,24250,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
